# expressionID, sessionQuesID, expTimestamp, gender, glasses, age, ethnicity, joy, sadness, disgust, contempt, anger, fear, surprise, valence, engagement, smile, innerBrowRaise, browRaise, browFurrow, noseWrinkle, upperLipRaise, lipCornerDepressor, chinRaise, lipPucker, lipPress, lipSuck, mouthOpen, smirk, eyeClosure, attention, lidTighten, jawDrop, dimpler, eyeWiden, cheekRaise, lipStretch
2634, 19, 1512067341504, Unknown, No, Unknown, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0
2635, 19, 1512067341547, Unknown, No, Unknown, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0
2636, 19, 1512067341582, Unknown, No, Unknown, Unknown, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
2637, 19, 1512067341619, Male, Yes, 55 - 64, Caucasian, 0, 0, 24, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 42, 98, 0, 0, 6, 0, 26, 11
2638, 19, 1512067341653, Male, Yes, 55 - 64, Caucasian, 0, 0, 12, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 11, 97, 0, 0, 9, 0, 20, 12
2639, 19, 1512067341687, Male, Yes, 55 - 64, Caucasian, 0, 0, 5, 0, 0, 0, 0, 0, 1, 4, 0, 3, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 14, 98, 0, 0, 15, 0, 12, 12
2640, 19, 1512067341722, Male, Yes, 55 - 64, Caucasian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 11, 97, 0, 0, 22, 0, 5, 15
2641, 19, 1512067341756, Male, Yes, 55 - 64, Caucasian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 14, 97, 0, 0, 26, 0, 7, 14
2642, 19, 1512067341792, Male, Yes, 55 - 64, Caucasian, 0, 0, 0, 0, 0, 0, 0, 6, 0, 12, 0, 5, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 99, 0, 0, 34, 0, 3, 18
2643, 19, 1512067341826, Male, Yes, 55 - 64, Caucasian, 0, 0, 0, 0, 0, 0, 0, 14, 1, 20, 0, 5, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 98, 0, 0, 47, 0, 1, 22
2644, 19, 1512067341860, Male, Yes, 55 - 64, Caucasian, 1, 0, 0, 0, 0, 0, 0, 33, 17, 39, 1, 5, 0, 1, 0, 0, 0, 0, 4, 1, 0, 0, 0, 98, 0, 0, 62, 0, 1, 23
2645, 19, 1512067341895, Male, Yes, 55 - 64, Caucasian, 27, 0, 0, 0, 0, 0, 0, 56, 83, 61, 1, 4, 0, 1, 0, 0, 0, 0, 6, 2, 0, 0, 0, 98, 0, 0, 67, 0, 1, 25
2646, 19, 1512067341930, Male, Yes, 55 - 64, Caucasian, 80, 0, 0, 0, 0, 0, 0, 68, 97, 76, 1, 3, 0, 0, 0, 0, 0, 0, 12, 6, 0, 0, 0, 98, 0, 0, 77, 0, 0, 26
2647, 19, 1512067341967, Male, Yes, 55 - 64, Caucasian, 91, 0, 0, 0, 0, 0, 0, 69, 99, 82, 1, 3, 0, 0, 0, 0, 0, 0, 24, 12, 0, 0, 0, 98, 0, 0, 78, 0, 0, 27
2648, 19, 1512067342001, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 0, 61, 99, 86, 0, 3, 0, 0, 0, 0, 0, 0, 43, 33, 0, 0, 0, 97, 0, 0, 83, 0, 0, 25
2649, 19, 1512067342037, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 0, 55, 100, 90, 1, 4, 0, 0, 0, 0, 0, 0, 49, 60, 0, 0, 0, 98, 0, 0, 77, 0, 0, 22
2650, 19, 1512067342072, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 53, 100, 94, 1, 4, 0, 0, 0, 0, 0, 0, 50, 79, 0, 0, 0, 98, 0, 0, 75, 0, 0, 22
2651, 19, 1512067342106, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 52, 100, 96, 2, 4, 0, 0, 0, 0, 0, 0, 46, 91, 0, 0, 0, 98, 0, 0, 75, 0, 0, 21
2652, 19, 1512067342140, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 55, 100, 97, 2, 6, 0, 0, 0, 0, 1, 0, 33, 96, 0, 0, 0, 99, 0, 0, 78, 0, 0, 19
2653, 19, 1512067342174, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 58, 100, 96, 2, 4, 0, 0, 0, 0, 1, 0, 19, 98, 0, 0, 0, 98, 0, 0, 68, 0, 0, 19
2654, 19, 1512067342208, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 61, 100, 96, 2, 3, 0, 0, 0, 0, 1, 0, 9, 98, 0, 0, 0, 98, 0, 0, 55, 0, 0, 22
2655, 19, 1512067342242, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 62, 100, 97, 2, 3, 0, 0, 0, 0, 1, 0, 8, 98, 0, 0, 0, 98, 0, 0, 38, 0, 0, 21
2656, 19, 1512067342276, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 62, 100, 98, 2, 3, 0, 0, 0, 0, 1, 0, 8, 99, 0, 0, 0, 98, 0, 0, 36, 0, 0, 20
2657, 19, 1512067342311, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 61, 100, 97, 2, 3, 0, 0, 0, 0, 1, 0, 11, 99, 0, 0, 0, 97, 0, 0, 39, 0, 0, 21
2658, 19, 1512067342344, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 61, 100, 97, 2, 4, 0, 0, 0, 0, 1, 1, 9, 99, 0, 0, 0, 99, 0, 0, 39, 0, 0, 23
2659, 19, 1512067342386, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 60, 100, 96, 2, 6, 0, 1, 0, 0, 2, 1, 10, 97, 0, 0, 0, 99, 0, 0, 35, 0, 0, 24
2660, 19, 1512067342427, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 61, 100, 96, 1, 11, 0, 1, 0, 0, 2, 1, 13, 92, 0, 0, 0, 98, 0, 0, 26, 0, 0, 27
2661, 19, 1512067342461, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 1, 66, 100, 96, 1, 19, 0, 1, 0, 0, 2, 1, 5, 82, 0, 0, 1, 98, 0, 0, 19, 0, 0, 27
2662, 19, 1512067342500, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 1, 73, 100, 96, 1, 30, 0, 2, 0, 0, 1, 2, 2, 63, 0, 0, 1, 99, 0, 0, 15, 0, 0, 28
2663, 19, 1512067342536, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 1, 81, 100, 96, 1, 32, 0, 5, 0, 0, 1, 2, 1, 37, 0, 0, 0, 98, 0, 0, 11, 0, 0, 26
2664, 19, 1512067342572, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 1, 85, 100, 95, 1, 35, 0, 7, 0, 0, 1, 2, 1, 17, 0, 0, 0, 98, 0, 0, 11, 0, 0, 24
2665, 19, 1512067342607, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 2, 88, 100, 95, 1, 46, 0, 8, 0, 0, 1, 2, 0, 6, 0, 0, 0, 98, 0, 0, 8, 0, 0, 22
2666, 19, 1512067342640, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 2, 90, 100, 95, 1, 50, 0, 8, 0, 0, 1, 3, 0, 2, 0, 0, 0, 98, 0, 0, 7, 0, 0, 20
2667, 19, 1512067342683, Male, Yes, 55 - 64, Caucasian, 95, 0, 0, 0, 0, 0, 3, 89, 100, 95, 1, 53, 0, 7, 0, 0, 1, 5, 0, 1, 0, 0, 0, 97, 0, 0, 7, 0, 0, 19
2668, 19, 1512067342718, Male, Yes, 55 - 64, Caucasian, 94, 0, 0, 0, 0, 0, 3, 90, 100, 94, 1, 53, 0, 5, 0, 0, 1, 5, 1, 2, 0, 0, 0, 98, 0, 0, 6, 0, 0, 18
2669, 19, 1512067342753, Male, Yes, 55 - 64, Caucasian, 94, 0, 0, 0, 0, 0, 3, 91, 100, 94, 1, 55, 0, 2, 0, 0, 2, 9, 1, 2, 0, 0, 0, 99, 0, 0, 7, 0, 0, 15
2670, 19, 1512067342788, Male, Yes, 55 - 64, Caucasian, 93, 0, 0, 0, 0, 0, 3, 91, 100, 94, 0, 56, 0, 1, 0, 0, 2, 10, 1, 1, 0, 0, 0, 98, 0, 0, 5, 0, 0, 14
2671, 19, 1512067342822, Male, Yes, 55 - 64, Caucasian, 94, 0, 0, 0, 0, 0, 2, 91, 100, 93, 1, 51, 0, 0, 0, 0, 2, 11, 3, 1, 0, 0, 0, 99, 0, 0, 3, 0, 0, 12
2672, 19, 1512067342857, Male, Yes, 55 - 64, Caucasian, 95, 0, 0, 0, 0, 0, 2, 89, 100, 94, 1, 43, 0, 0, 0, 0, 3, 11, 6, 2, 0, 0, 0, 99, 0, 0, 3, 0, 0, 10
2673, 20, 1512067342890, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 1, 90, 100, 94, 1, 32, 0, 0, 0, 0, 2, 12, 6, 3, 0, 0, 0, 98, 0, 0, 2, 0, 0, 9
2674, 20, 1512067342933, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 1, 87, 100, 93, 1, 20, 0, 0, 0, 0, 3, 12, 9, 5, 0, 0, 0, 99, 0, 0, 2, 0, 0, 8
2675, 20, 1512067342968, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 0, 86, 100, 93, 2, 13, 0, 0, 0, 0, 3, 13, 9, 6, 0, 0, 0, 98, 0, 0, 2, 0, 0, 7
2676, 20, 1512067343003, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 0, 85, 100, 93, 3, 8, 0, 1, 0, 0, 3, 11, 7, 8, 0, 0, 0, 99, 0, 0, 2, 0, 0, 6
2677, 20, 1512067343038, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 84, 100, 94, 4, 7, 0, 1, 0, 0, 4, 10, 5, 14, 0, 0, 0, 99, 0, 0, 2, 0, 0, 6
2678, 20, 1512067343075, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 85, 100, 96, 5, 5, 0, 1, 0, 0, 4, 10, 3, 22, 0, 0, 0, 99, 0, 0, 2, 0, 0, 6
2679, 20, 1512067343108, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 83, 100, 98, 4, 4, 0, 2, 0, 0, 3, 9, 2, 34, 0, 0, 0, 98, 0, 0, 2, 0, 0, 6
2680, 20, 1512067343153, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 83, 100, 98, 6, 4, 0, 4, 0, 0, 2, 7, 1, 32, 0, 0, 1, 98, 0, 0, 4, 0, 0, 6
2681, 20, 1512067343186, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 81, 100, 98, 7, 4, 0, 7, 0, 0, 2, 6, 1, 32, 0, 0, 2, 98, 0, 0, 6, 0, 0, 7
2682, 20, 1512067343227, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 82, 100, 99, 6, 5, 0, 16, 0, 0, 2, 5, 1, 18, 0, 0, 6, 97, 0, 0, 7, 0, 0, 7
2683, 20, 1512067343263, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 79, 100, 99, 5, 5, 0, 22, 0, 0, 2, 4, 1, 19, 0, 0, 6, 98, 0, 0, 9, 0, 1, 7
2684, 20, 1512067343297, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 69, 100, 99, 7, 6, 0, 41, 0, 0, 1, 3, 1, 19, 0, 0, 4, 98, 0, 0, 12, 0, 1, 6
2685, 20, 1512067343333, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 65, 100, 99, 10, 9, 0, 50, 0, 0, 1, 3, 2, 15, 0, 0, 38, 98, 0, 0, 15, 0, 2, 5
2686, 20, 1512067343367, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 0, 66, 100, 99, 11, 10, 0, 49, 0, 0, 0, 2, 4, 11, 0, 0, 8, 97, 0, 0, 19, 0, 3, 5
2687, 20, 1512067343401, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 1, 69, 100, 100, 11, 16, 0, 45, 0, 0, 0, 1, 3, 8, 0, 0, 13, 97, 0, 0, 25, 0, 3, 6
2688, 20, 1512067343436, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 1, 71, 100, 100, 11, 25, 0, 44, 0, 0, 0, 1, 2, 5, 0, 0, 7, 98, 0, 0, 28, 0, 3, 6
2689, 20, 1512067343471, Male, Yes, 55 - 64, Caucasian, 99, 0, 0, 0, 0, 0, 1, 76, 100, 100, 10, 35, 0, 35, 0, 0, 0, 1, 3, 4, 0, 0, 23, 98, 0, 0, 30, 0, 3, 6
2690, 20, 1512067343505, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 2, 74, 100, 100, 11, 47, 0, 40, 0, 0, 0, 1, 2, 2, 0, 0, 16, 98, 0, 0, 34, 0, 2, 6
2691, 20, 1512067343540, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 4, 79, 100, 100, 9, 59, 0, 32, 0, 0, 0, 1, 2, 2, 0, 0, 3, 98, 0, 0, 36, 0, 3, 7
2692, 20, 1512067343574, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 6, 81, 100, 100, 8, 68, 0, 29, 0, 0, 0, 1, 1, 1, 0, 0, 1, 98, 0, 0, 39, 0, 7, 7
2693, 20, 1512067343608, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 7, 79, 100, 100, 8, 71, 0, 33, 0, 0, 0, 1, 1, 1, 0, 0, 4, 98, 0, 0, 35, 0, 7, 7
2694, 20, 1512067343643, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 7, 77, 100, 100, 12, 69, 0, 36, 0, 0, 0, 1, 1, 1, 0, 0, 19, 98, 0, 0, 33, 0, 6, 8
2695, 20, 1512067343677, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 8, 75, 100, 100, 10, 71, 0, 40, 0, 0, 0, 1, 1, 1, 0, 0, 74, 98, 0, 0, 29, 0, 8, 8
2696, 20, 1512067343712, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 5, 70, 100, 100, 9, 64, 0, 51, 0, 0, 0, 1, 1, 1, 0, 0, 28, 98, 0, 0, 23, 0, 8, 7
2697, 20, 1512067343747, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 4, 70, 100, 100, 10, 59, 0, 50, 0, 0, 0, 1, 1, 1, 0, 0, 15, 98, 0, 0, 20, 0, 8, 7
2698, 20, 1512067343782, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 6, 69, 100, 100, 11, 64, 0, 51, 0, 0, 0, 1, 1, 1, 0, 0, 5, 97, 0, 0, 18, 0, 4, 7
2699, 20, 1512067343816, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 7, 69, 100, 100, 8, 69, 0, 53, 0, 0, 0, 0, 2, 1, 0, 0, 15, 98, 0, 0, 16, 0, 3, 7
2700, 20, 1512067343850, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 7, 72, 100, 100, 5, 71, 0, 49, 0, 0, 0, 0, 2, 0, 0, 0, 8, 97, 0, 0, 13, 0, 2, 7
2701, 20, 1512067343886, Male, Yes, 55 - 64, Caucasian, 95, 0, 0, 0, 0, 0, 9, 72, 100, 100, 4, 76, 0, 50, 0, 0, 0, 0, 2, 0, 0, 0, 13, 98, 0, 0, 11, 0, 1, 7
2702, 20, 1512067343920, Male, Yes, 55 - 64, Caucasian, 95, 0, 0, 0, 0, 0, 8, 73, 100, 100, 3, 74, 0, 47, 0, 0, 0, 0, 3, 0, 0, 0, 7, 97, 0, 0, 10, 0, 2, 7
2703, 20, 1512067343955, Male, Yes, 55 - 64, Caucasian, 96, 0, 0, 0, 0, 0, 5, 74, 100, 100, 4, 64, 0, 45, 0, 0, 0, 0, 2, 0, 0, 0, 12, 97, 0, 0, 9, 0, 3, 7
2704, 20, 1512067343989, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 4, 74, 100, 100, 3, 59, 0, 46, 0, 0, 0, 0, 2, 0, 0, 0, 71, 98, 0, 0, 7, 0, 5, 6
2705, 20, 1512067344023, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 3, 70, 100, 100, 4, 54, 0, 54, 0, 0, 0, 0, 2, 0, 0, 0, 95, 98, 0, 0, 6, 0, 8, 5
2706, 20, 1512067344058, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 2, 70, 100, 99, 4, 50, 0, 53, 0, 0, 0, 0, 1, 0, 0, 0, 99, 98, 0, 0, 5, 0, 13, 5
2707, 20, 1512067344092, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 2, 65, 100, 99, 4, 45, 0, 63, 0, 0, 0, 0, 1, 0, 0, 0, 89, 97, 0, 0, 5, 0, 9, 5
2708, 20, 1512067344127, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 2, 63, 100, 99, 3, 44, 0, 67, 0, 0, 0, 0, 1, 0, 0, 0, 67, 98, 0, 0, 4, 0, 9, 5
2709, 20, 1512067344161, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 2, 61, 100, 100, 2, 46, 0, 71, 0, 0, 0, 0, 1, 0, 0, 0, 43, 98, 0, 0, 4, 0, 10, 4
2710, 20, 1512067344194, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 2, 61, 100, 100, 2, 46, 0, 71, 0, 0, 0, 0, 2, 0, 0, 0, 17, 98, 0, 0, 4, 0, 11, 4
2711, 20, 1512067344238, Male, Yes, 55 - 64, Caucasian, 98, 0, 0, 0, 0, 0, 2, 62, 100, 100, 1, 47, 0, 70, 0, 0, 0, 0, 2, 0, 0, 0, 2, 99, 0, 0, 3, 0, 13, 3
2712, 20, 1512067344271, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 4, 63, 100, 100, 1, 59, 0, 67, 0, 0, 0, 0, 3, 0, 0, 0, 32, 98, 0, 0, 3, 0, 14, 3
2713, 20, 1512067344313, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 3, 71, 100, 100, 1, 58, 0, 52, 0, 0, 0, 0, 2, 0, 0, 0, 88, 98, 0, 0, 2, 0, 24, 3
2714, 20, 1512067344349, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 4, 71, 100, 100, 1, 61, 0, 52, 0, 0, 0, 0, 2, 1, 0, 0, 69, 97, 0, 0, 2, 0, 31, 3
2715, 20, 1512067344382, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 4, 68, 100, 100, 1, 62, 0, 58, 0, 0, 0, 0, 2, 0, 0, 0, 58, 98, 0, 0, 2, 0, 38, 3
2716, 20, 1512067344422, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 4, 65, 100, 100, 1, 59, 0, 64, 0, 0, 0, 0, 2, 0, 1, 0, 62, 98, 0, 0, 1, 0, 45, 2
2717, 20, 1512067344466, Male, Yes, 55 - 64, Caucasian, 97, 0, 0, 0, 0, 0, 4, 60, 100, 99, 1, 61, 0, 74, 0, 0, 0, 0, 1, 0, 1, 0, 46, 98, 0, 0, 1, 0, 32, 2
2718, 20, 1512067344501, Male, Yes, 55 - 64, Caucasian, 97, 0, 1, 0, 0, 0, 3, 59, 100, 99, 1, 56, 0, 77, 0, 0, 0, 0, 1, 0, 1, 0, 12, 98, 0, 0, 1, 0, 18, 2
2719, 20, 1512067344537, Male, Yes, 55 - 64, Caucasian, 97, 0, 1, 0, 0, 0, 3, 55, 100, 99, 1, 52, 0, 84, 0, 0, 0, 1, 1, 0, 1, 0, 43, 98, 0, 0, 1, 0, 18, 2
2720, 20, 1512067344572, Male, Yes, 55 - 64, Caucasian, 98, 0, 1, 0, 0, 0, 2, 56, 100, 98, 1, 43, 0, 83, 0, 0, 0, 1, 1, 0, 1, 0, 50, 98, 0, 0, 1, 0, 8, 2
2721, 20, 1512067344606, Male, Yes, 55 - 64, Caucasian, 98, 0, 1, 0, 0, 0, 1, 56, 100, 98, 1, 35, 0, 83, 0, 0, 0, 1, 1, 0, 1, 0, 56, 98, 0, 1, 1, 0, 8, 2
2722, 20, 1512067344642, Male, Yes, 55 - 64, Caucasian, 98, 0, 1, 0, 0, 0, 1, 53, 100, 97, 1, 30, 0, 84, 0, 0, 0, 1, 1, 0, 1, 0, 23, 97, 0, 1, 1, 0, 5, 2
2723, 20, 1512067344676, Male, Yes, 55 - 64, Caucasian, 97, 0, 2, 0, 0, 0, 1, 52, 100, 96, 1, 35, 0, 84, 0, 0, 0, 1, 1, 0, 1, 0, 2, 98, 0, 0, 1, 0, 4, 2
2724, 20, 1512067344710, Male, Yes, 55 - 64, Caucasian, 96, 0, 2, 0, 0, 0, 1, 48, 100, 93, 0, 31, 0, 83, 0, 0, 0, 1, 1, 0, 1, 0, 0, 97, 0, 0, 1, 0, 1, 2
2725, 20, 1512067344744, Male, Yes, 55 - 64, Caucasian, 92, 0, 2, 0, 0, 0, 1, 45, 100, 89, 0, 37, 0, 82, 0, 0, 0, 1, 2, 0, 1, 0, 0, 98, 0, 0, 1, 0, 1, 1
2726, 20, 1512067344779, Male, Yes, 55 - 64, Caucasian, 93, 0, 2, 0, 0, 0, 1, 44, 100, 88, 0, 24, 0, 78, 0, 0, 0, 1, 4, 0, 1, 0, 0, 97, 0, 0, 1, 0, 1, 2
2727, 20, 1512067344814, Male, Yes, 55 - 64, Caucasian, 87, 0, 2, 0, 0, 0, 1, 40, 99, 84, 0, 26, 0, 77, 0, 0, 0, 1, 4, 0, 1, 0, 0, 98, 0, 0, 2, 0, 0, 1
2728, 20, 1512067344850, Male, Yes, 55 - 64, Caucasian, 86, 0, 1, 0, 0, 0, 1, 43, 99, 82, 0, 21, 0, 68, 0, 0, 0, 1, 6, 0, 1, 0, 0, 98, 0, 0, 1, 0, 0, 1
2729, 20, 1512067344884, Male, Yes, 55 - 64, Caucasian, 81, 0, 0, 0, 0, 0, 1, 46, 99, 79, 0, 20, 0, 56, 0, 0, 0, 1, 8, 0, 1, 0, 0, 97, 0, 0, 2, 0, 0, 1
2730, 20, 1512067344918, Male, Yes, 55 - 64, Caucasian, 64, 0, 0, 0, 0, 0, 1, 47, 97, 75, 0, 22, 0, 42, 0, 0, 0, 1, 13, 0, 1, 0, 0, 97, 0, 0, 2, 0, 0, 1
2731, 20, 1512067344954, Male, Yes, 55 - 64, Caucasian, 69, 0, 0, 0, 0, 0, 1, 50, 98, 76, 0, 21, 0, 33, 0, 0, 0, 1, 21, 0, 1, 0, 0, 97, 0, 0, 3, 0, 0, 1
2732, 20, 1512067344989, Male, Yes, 55 - 64, Caucasian, 79, 0, 0, 0, 0, 0, 1, 54, 99, 79, 0, 23, 0, 24, 0, 0, 0, 1, 37, 0, 1, 0, 1, 98, 0, 0, 3, 0, 0, 1
2733, 20, 1512067345023, Male, Yes, 55 - 64, Caucasian, 85, 0, 0, 0, 0, 0, 1, 57, 99, 82, 0, 23, 0, 21, 0, 0, 0, 1, 38, 0, 1, 0, 0, 98, 0, 0, 5, 0, 0, 1
2734, 20, 1512067345057, Male, Yes, 55 - 64, Caucasian, 80, 0, 0, 0, 0, 0, 1, 55, 99, 81, 0, 28, 0, 25, 0, 0, 0, 1, 38, 0, 1, 0, 0, 98, 0, 0, 5, 0, 0, 1
2735, 20, 1512067345090, Male, Yes, 55 - 64, Caucasian, 68, 0, 0, 0, 0, 0, 1, 47, 98, 78, 0, 37, 0, 30, 0, 0, 0, 1, 45, 0, 1, 0, 1, 97, 0, 0, 5, 0, 0, 1
2736, 20, 1512067345131, Male, Yes, 55 - 64, Caucasian, 53, 0, 0, 0, 0, 0, 2, 38, 98, 77, 0, 46, 0, 39, 0, 0, 0, 1, 53, 0, 1, 0, 2, 98, 0, 0, 6, 0, 0, 1
2737, 20, 1512067345166, Male, Yes, 55 - 64, Caucasian, 60, 0, 0, 0, 0, 0, 2, 36, 98, 78, 0, 45, 0, 54, 0, 0, 0, 2, 37, 0, 1, 0, 1, 98, 0, 0, 5, 0, 0, 1
2738, 20, 1512067345201, Male, Yes, 55 - 64, Caucasian, 49, 0, 1, 0, 0, 0, 2, 30, 97, 75, 0, 43, 0, 62, 0, 0, 0, 2, 34, 0, 1, 0, 2, 98, 0, 0, 7, 1, 0, 1
2739, 20, 1512067345235, Male, Yes, 55 - 64, Caucasian, 56, 0, 1, 0, 0, 0, 3, 34, 98, 79, 0, 54, 0, 69, 0, 0, 0, 2, 23, 0, 1, 0, 1, 97, 0, 0, 7, 1, 0, 1
2740, 20, 1512067345270, Male, Yes, 55 - 64, Caucasian, 63, 0, 2, 0, 0, 0, 3, 34, 99, 81, 0, 54, 0, 76, 0, 0, 0, 3, 16, 0, 1, 0, 1, 98, 0, 0, 8, 1, 0, 1
2741, 20, 1512067345304, Male, Yes, 55 - 64, Caucasian, 61, 0, 2, 0, 0, 0, 4, 36, 99, 82, 0, 62, 0, 76, 0, 0, 0, 3, 14, 0, 1, 0, 1, 98, 0, 0, 6, 1, 0, 1
2742, 20, 1512067345339, Male, Yes, 55 - 64, Caucasian, 60, 0, 2, 0, 0, 0, 3, 37, 99, 81, 0, 57, 0, 75, 0, 0, 0, 2, 8, 0, 1, 0, 2, 99, 0, 0, 5, 0, 0, 1
2743, 20, 1512067345373, Male, Yes, 55 - 64, Caucasian, 59, 0, 2, 0, 0, 0, 3, 38, 98, 79, 0, 53, 0, 73, 0, 0, 0, 2, 4, 0, 1, 0, 2, 98, 0, 0, 5, 0, 0, 1
2744, 20, 1512067345407, Male, Yes, 55 - 64, Caucasian, 73, 0, 1, 0, 0, 0, 2, 43, 99, 82, 0, 49, 0, 70, 0, 0, 0, 2, 5, 0, 1, 0, 1, 98, 0, 0, 4, 0, 0, 1
2745, 20, 1512067345442, Male, Yes, 55 - 64, Caucasian, 74, 0, 2, 0, 0, 0, 2, 39, 99, 82, 0, 44, 0, 76, 0, 0, 0, 2, 3, 0, 1, 0, 1, 97, 0, 0, 3, 0, 0, 1
